SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
42019,1610612745,HOU,Houston Rockets,0041900222,2020-09-06,HOU @ LAL,L,239,109,35,78,0.449,22,53,0.415,17,23,0.739,8,27,35,22,7,2,17,21,-8.0
42019,1610612749,MIL,Milwaukee Bucks,0041900204,2020-09-06,MIL @ MIA,W,265,118,45,92,0.489,11,35,0.314,17,22,0.773,9,37,46,25,10,4,12,20,3.0
42019,1610612747,LAL,Los Angeles Lakers,0041900222,2020-09-06,LAL vs. HOU,W,241,117,47,83,0.566,12,27,0.444,11,18,0.611,9,32,41,30,11,5,15,17,8.0
42019,1610612743,DEN,Denver Nuggets,0041900232,2020-09-05,DEN @ LAC,W,240,110,41,91,0.451,15,40,0.375,13,17,0.765,14,31,45,18,9,8,12,23,9.0
42019,1610612738,BOS,Boston Celtics,0041900214,2020-09-05,BOS vs. TOR,L,240,93,33,75,0.44,7,35,0.2,20,27,0.741,6,39,45,18,6,2,14,20,-7.0
42019,1610612761,TOR,Toronto Raptors,0041900214,2020-09-05,TOR @ BOS,W,240,100,34,86,0.395,17,44,0.386,15,19,0.789,8,33,41,23,4,5,12,21,7.0
42019,1610612746,LAC,LA Clippers,0041900232,2020-09-05,LAC vs. DEN,L,239,101,36,88,0.409,9,32,0.281,20,29,0.69,19,33,52,20,9,4,17,17,-9.0
42019,1610612748,MIA,Miami Heat,0041900203,2020-09-04,MIA vs. MIL,W,240,115,35,78,0.449,18,47,0.383,27,34,0.794,9,40,49,27,3,6,11,19,15.0
42019,1610612749,MIL,Milwaukee Bucks,0041900203,2020-09-04,MIL @ MIA,L,240,100,37,88,0.42,11,37,0.297,15,21,0.714,8,36,44,23,8,5,10,22,-15.0
42019,1610612745,HOU,Houston Rockets,0041900221,2020-09-04,HOU @ LAL,W,240,112,39,81,0.481,14,39,0.359,20,27,0.741,4,37,41,19,13,3,14,19,15.0
42019,1610612747,LAL,Los Angeles Lakers,0041900221,2020-09-04,LAL vs. HOU,L,240,97,35,83,0.422,11,38,0.289,16,19,0.842,10,31,41,18,8,9,15,20,-15.0
42019,1610612738,BOS,Boston Celtics,0041900213,2020-09-03,BOS vs. TOR,L,239,103,39,83,0.47,9,29,0.31,16,21,0.762,7,37,44,21,6,7,14,16,-1.0
42019,1610612761,TOR,Toronto Raptors,0041900213,2020-09-03,TOR @ BOS,W,239,104,41,88,0.466,13,40,0.325,9,16,0.563,6,33,39,23,7,5,13,20,1.0
42019,1610612743,DEN,Denver Nuggets,0041900231,2020-09-03,DEN @ LAC,L,239,97,35,83,0.422,9,36,0.25,18,27,0.667,12,28,40,20,9,5,15,21,-23.0
42019,1610612746,LAC,LA Clippers,0041900231,2020-09-03,LAC vs. DEN,W,238,120,48,84,0.571,10,24,0.417,14,17,0.824,9,36,45,23,7,3,14,24,23.0
42019,1610612745,HOU,Houston Rockets,0041900177,2020-09-02,HOU vs. OKC,W,240,104,35,88,0.398,17,49,0.347,17,19,0.895,11,33,44,18,11,7,12,24,2.0
42019,1610612749,MIL,Milwaukee Bucks,0041900202,2020-09-02,MIL vs. MIA,L,240,114,37,85,0.435,7,25,0.28,33,39,0.846,17,33,50,16,6,2,14,25,-2.0
42019,1610612760,OKC,Oklahoma City Thunder,0041900177,2020-09-02,OKC @ HOU,L,241,102,35,76,0.461,16,34,0.471,16,21,0.762,7,39,46,24,6,4,21,16,-2.0
42019,1610612748,MIA,Miami Heat,0041900202,2020-09-02,MIA @ MIL,W,241,116,37,81,0.457,17,45,0.378,25,32,0.781,7,31,38,22,12,4,10,26,2.0
42019,1610612738,BOS,Boston Celtics,0041900212,2020-09-01,BOS @ TOR,W,241,102,32,76,0.421,15,38,0.395,23,25,0.92,4,40,44,18,6,9,17,20,3.0
42019,1610612762,UTA,Utah Jazz,0041900167,2020-09-01,UTA @ DEN,L,242,78,30,79,0.38,8,34,0.235,10,15,0.667,10,38,48,16,6,3,12,14,-2.0
42019,1610612761,TOR,Toronto Raptors,0041900212,2020-09-01,TOR vs. BOS,L,240,99,36,90,0.4,11,40,0.275,16,19,0.842,7,34,41,25,10,7,12,19,-3.0
42019,1610612743,DEN,Denver Nuggets,0041900167,2020-09-01,DEN vs. UTA,W,239,80,31,83,0.373,8,31,0.258,10,13,0.769,8,38,46,21,7,4,10,18,2.0
42019,1610612760,OKC,Oklahoma City Thunder,0041900176,2020-08-31,OKC vs. HOU,W,239,104,38,89,0.427,12,36,0.333,16,18,0.889,10,41,51,17,10,3,19,16,4.0
42019,1610612749,MIL,Milwaukee Bucks,0041900201,2020-08-31,MIL vs. MIA,L,239,104,37,75,0.493,16,35,0.457,14,26,0.538,7,27,34,22,6,7,19,24,-11.0
42019,1610612748,MIA,Miami Heat,0041900201,2020-08-31,MIA @ MIL,W,241,115,39,84,0.464,12,31,0.387,25,27,0.926,12,34,46,21,8,2,16,23,11.0
42019,1610612745,HOU,Houston Rockets,0041900176,2020-08-31,HOU @ OKC,L,241,100,38,84,0.452,15,44,0.341,9,12,0.75,4,37,41,19,14,5,22,19,-4.0
42019,1610612742,DAL,Dallas Mavericks,0041900156,2020-08-30,DAL vs. LAC,L,241,97,38,90,0.422,11,37,0.297,10,17,0.588,8,34,42,20,5,3,12,15,-14.0
42019,1610612761,TOR,Toronto Raptors,0041900211,2020-08-30,TOR vs. BOS,L,241,94,31,84,0.369,10,40,0.25,22,29,0.759,7,33,40,22,10,2,14,24,-18.0
42019,1610612746,LAC,LA Clippers,0041900156,2020-08-30,LAC @ DAL,W,241,111,44,91,0.484,11,29,0.379,12,13,0.923,8,44,52,22,8,2,13,21,14.0
42019,1610612762,UTA,Utah Jazz,0041900166,2020-08-30,UTA vs. DEN,L,241,107,34,75,0.453,18,36,0.5,21,30,0.7,5,25,30,20,8,3,10,20,-12.0
42019,1610612743,DEN,Denver Nuggets,0041900166,2020-08-30,DEN @ UTA,W,241,119,39,71,0.549,18,36,0.5,23,26,0.885,7,36,43,22,8,4,15,24,12.0
42019,1610612738,BOS,Boston Celtics,0041900211,2020-08-30,BOS @ TOR,W,240,112,39,83,0.47,17,39,0.436,17,21,0.81,5,45,50,25,8,4,22,22,18.0
42019,1610612749,MIL,Milwaukee Bucks,0041900105,2020-08-29,MIL vs. ORL,W,241,118,40,88,0.455,16,45,0.356,22,27,0.815,7,49,56,27,5,4,14,19,14.0
42019,1610612760,OKC,Oklahoma City Thunder,0041900175,2020-08-29,OKC @ HOU,L,239,80,29,92,0.315,7,46,0.152,15,23,0.652,15,43,58,11,3,8,18,12,-34.0
42019,1610612745,HOU,Houston Rockets,0041900175,2020-08-29,HOU vs. OKC,W,241,114,43,100,0.43,19,48,0.396,9,14,0.643,10,45,55,28,12,3,11,23,33.8
42019,1610612747,LAL,Los Angeles Lakers,0041900145,2020-08-29,LAL vs. POR,W,239,131,48,88,0.545,14,36,0.389,21,26,0.808,7,34,41,27,11,5,17,20,9.0
42019,1610612753,ORL,Orlando Magic,0041900105,2020-08-29,ORL @ MIL,L,240,104,37,94,0.394,15,41,0.366,15,21,0.714,8,39,47,22,3,2,11,23,-14.0
42019,1610612757,POR,Portland Trail Blazers,0041900145,2020-08-29,POR @ LAL,L,239,122,44,93,0.473,13,27,0.481,21,26,0.808,10,33,43,20,12,1,19,28,-9.0
42019,1610612746,LAC,LA Clippers,0041900155,2020-08-25,LAC vs. DAL,W,240,154,53,84,0.631,22,35,0.629,26,34,0.765,8,41,49,28,5,4,15,26,43.0
42019,1610612743,DEN,Denver Nuggets,0041900165,2020-08-25,DEN vs. UTA,W,239,117,43,85,0.506,16,35,0.457,15,16,0.938,5,33,38,22,4,5,9,18,10.0
42019,1610612762,UTA,Utah Jazz,0041900165,2020-08-25,UTA @ DEN,L,240,107,39,78,0.5,16,34,0.471,13,16,0.813,4,31,35,23,7,3,15,20,-10.0
42019,1610612742,DAL,Dallas Mavericks,0041900155,2020-08-25,DAL @ LAC,L,238,111,38,85,0.447,12,37,0.324,23,33,0.697,7,24,31,19,8,6,13,22,-43.0
42019,1610612754,IND,Indiana Pacers,0041900134,2020-08-24,IND @ MIA,L,241,87,33,80,0.413,14,37,0.378,7,11,0.636,5,29,34,20,8,6,15,16,-12.0
42019,1610612757,POR,Portland Trail Blazers,0041900144,2020-08-24,POR vs. LAL,L,241,115,40,89,0.449,12,28,0.429,23,31,0.742,17,25,42,20,9,2,17,27,-20.0
42019,1610612760,OKC,Oklahoma City Thunder,0041900174,2020-08-24,OKC vs. HOU,W,239,117,42,86,0.488,11,32,0.344,22,28,0.786,9,37,46,16,6,0,14,16,3.0
42019,1610612747,LAL,Los Angeles Lakers,0041900144,2020-08-24,LAL @ POR,W,240,135,49,87,0.563,17,39,0.436,20,30,0.667,12,29,41,29,7,9,14,28,20.0
42019,1610612748,MIA,Miami Heat,0041900134,2020-08-24,MIA vs. IND,W,240,99,40,91,0.44,8,30,0.267,11,14,0.786,17,43,60,24,8,4,13,12,12.0
42019,1610612749,MIL,Milwaukee Bucks,0041900104,2020-08-24,MIL @ ORL,W,240,121,45,91,0.495,17,41,0.415,14,21,0.667,8,41,49,29,7,5,12,19,15.0
42019,1610612753,ORL,Orlando Magic,0041900104,2020-08-24,ORL vs. MIL,L,240,106,36,87,0.414,18,45,0.4,16,20,0.8,5,38,43,26,7,6,16,23,-15.0
42019,1610612745,HOU,Houston Rockets,0041900174,2020-08-24,HOU @ OKC,L,241,114,41,91,0.451,23,58,0.397,9,10,0.9,8,32,40,25,7,2,14,23,-3.0
42019,1610612742,DAL,Dallas Mavericks,0041900154,2020-08-23,DAL vs. LAC,W,265,135,52,104,0.5,13,36,0.361,18,24,0.75,11,43,54,20,7,5,11,24,2.0
42019,1610612761,TOR,Toronto Raptors,0041900114,2020-08-23,TOR @ BKN,W,241,150,56,101,0.554,22,47,0.468,16,22,0.727,12,45,57,39,9,6,10,26,28.0
42019,1610612738,BOS,Boston Celtics,0041900124,2020-08-23,BOS @ PHI,W,240,110,38,82,0.463,12,35,0.343,22,29,0.759,10,32,42,19,4,5,14,25,4.0
42019,1610612743,DEN,Denver Nuggets,0041900164,2020-08-23,DEN @ UTA,L,240,127,49,100,0.49,17,44,0.386,12,13,0.923,17,23,40,25,2,4,6,24,-2.0
42019,1610612751,BKN,Brooklyn Nets,0041900114,2020-08-23,BKN vs. TOR,L,241,122,39,98,0.398,19,50,0.38,25,33,0.758,12,32,44,21,5,6,14,17,-28.0
42019,1610612755,PHI,Philadelphia 76ers,0041900124,2020-08-23,PHI vs. BOS,L,238,106,35,82,0.427,9,34,0.265,27,34,0.794,8,31,39,12,7,5,8,25,-4.0
42019,1610612762,UTA,Utah Jazz,0041900164,2020-08-23,UTA vs. DEN,W,240,129,42,73,0.575,14,29,0.483,31,36,0.861,6,31,37,14,2,0,10,19,2.0
42019,1610612746,LAC,LA Clippers,0041900154,2020-08-23,LAC @ DAL,L,265,133,45,97,0.464,14,38,0.368,29,32,0.906,8,33,41,19,7,5,9,23,-2.0
42019,1610612760,OKC,Oklahoma City Thunder,0041900173,2020-08-22,OKC vs. HOU,W,264,119,41,92,0.446,14,41,0.341,23,34,0.676,7,47,54,20,8,6,15,21,12.0
42019,1610612748,MIA,Miami Heat,0041900133,2020-08-22,MIA vs. IND,W,241,124,34,75,0.453,13,33,0.394,43,52,0.827,7,39,46,23,10,2,16,19,9.0
42019,1610612749,MIL,Milwaukee Bucks,0041900103,2020-08-22,MIL @ ORL,W,242,121,46,82,0.561,17,37,0.459,12,17,0.706,3,40,43,27,12,3,18,20,14.0
42019,1610612753,ORL,Orlando Magic,0041900103,2020-08-22,ORL vs. MIL,L,242,107,38,84,0.452,19,39,0.487,12,14,0.857,6,29,35,24,9,1,18,15,-14.0
42019,1610612757,POR,Portland Trail Blazers,0041900143,2020-08-22,POR vs. LAL,L,240,108,39,95,0.411,12,35,0.343,18,19,0.947,7,31,38,17,7,4,11,25,-8.0
42019,1610612754,IND,Indiana Pacers,0041900133,2020-08-22,IND @ MIA,L,240,115,41,84,0.488,12,33,0.364,21,28,0.75,7,30,37,23,10,5,14,31,-9.0
42019,1610612747,LAL,Los Angeles Lakers,0041900143,2020-08-22,LAL @ POR,W,240,116,39,78,0.5,10,30,0.333,28,43,0.651,12,43,55,26,6,8,17,21,8.0
42019,1610612745,HOU,Houston Rockets,0041900173,2020-08-22,HOU @ OKC,L,265,107,38,92,0.413,15,50,0.3,16,23,0.696,4,42,46,14,9,6,16,27,-12.0
42019,1610612751,BKN,Brooklyn Nets,0041900113,2020-08-21,BKN vs. TOR,L,239,92,30,90,0.333,16,51,0.314,16,22,0.727,9,33,42,24,8,4,13,14,-25.0
42019,1610612762,UTA,Utah Jazz,0041900163,2020-08-21,UTA vs. DEN,W,243,124,43,84,0.512,18,37,0.486,20,26,0.769,13,37,50,27,9,2,10,20,37.0
42019,1610612746,LAC,LA Clippers,0041900153,2020-08-21,LAC @ DAL,W,240,130,47,90,0.522,14,34,0.412,22,27,0.815,8,36,44,24,7,4,7,24,8.0
42019,1610612743,DEN,Denver Nuggets,0041900163,2020-08-21,DEN @ UTA,L,240,87,33,88,0.375,12,38,0.316,9,11,0.818,16,29,45,20,2,5,17,24,-37.0
42019,1610612761,TOR,Toronto Raptors,0041900113,2020-08-21,TOR @ BKN,W,239,117,46,91,0.505,18,38,0.474,7,11,0.636,8,48,56,35,8,4,14,21,25.0
42019,1610612742,DAL,Dallas Mavericks,0041900153,2020-08-21,DAL vs. LAC,L,239,122,44,87,0.506,17,43,0.395,17,24,0.708,7,35,42,27,5,2,9,24,-8.0
42019,1610612755,PHI,Philadelphia 76ers,0041900123,2020-08-21,PHI vs. BOS,L,241,94,28,95,0.295,9,39,0.231,29,34,0.853,20,37,57,14,6,7,12,19,-8.0
42019,1610612738,BOS,Boston Celtics,0041900123,2020-08-21,BOS @ PHI,W,240,102,36,87,0.414,8,31,0.258,22,24,0.917,3,42,45,15,7,8,10,23,8.0
42019,1610612747,LAL,Los Angeles Lakers,0041900142,2020-08-20,LAL vs. POR,W,242,111,44,92,0.478,14,38,0.368,9,10,0.9,14,36,50,26,9,3,14,22,23.0
42019,1610612760,OKC,Oklahoma City Thunder,0041900172,2020-08-20,OKC @ HOU,L,239,98,35,79,0.443,11,32,0.344,17,19,0.895,8,40,48,15,2,4,13,19,-13.0
42019,1610612745,HOU,Houston Rockets,0041900172,2020-08-20,HOU vs. OKC,W,240,111,38,91,0.418,19,56,0.339,16,18,0.889,11,30,41,21,8,3,7,19,13.0
42019,1610612749,MIL,Milwaukee Bucks,0041900102,2020-08-20,MIL vs. ORL,W,241,111,42,89,0.472,15,41,0.366,12,16,0.75,11,46,57,26,5,4,20,26,15.0
42019,1610612748,MIA,Miami Heat,0041900132,2020-08-20,MIA @ IND,W,239,109,36,76,0.474,18,35,0.514,19,28,0.679,7,34,41,27,9,4,16,15,9.0
42019,1610612757,POR,Portland Trail Blazers,0041900142,2020-08-20,POR @ LAL,L,241,88,34,85,0.4,8,29,0.276,12,16,0.75,10,31,41,14,6,3,17,17,-23.0
42019,1610612753,ORL,Orlando Magic,0041900102,2020-08-20,ORL @ MIL,L,240,96,31,89,0.348,7,33,0.212,27,31,0.871,10,32,42,18,9,5,11,18,-15.0
42019,1610612754,IND,Indiana Pacers,0041900132,2020-08-20,IND vs. MIA,L,240,100,36,81,0.444,12,34,0.353,16,20,0.8,4,34,38,25,12,7,16,23,-9.0
42019,1610612742,DAL,Dallas Mavericks,0041900152,2020-08-19,DAL @ LAC,W,240,127,44,88,0.5,13,29,0.448,26,37,0.703,8,41,49,25,5,4,9,29,13.0
42019,1610612746,LAC,LA Clippers,0041900152,2020-08-19,LAC vs. DAL,L,240,114,37,84,0.44,10,34,0.294,30,39,0.769,9,38,47,16,4,2,15,29,-13.0
42019,1610612762,UTA,Utah Jazz,0041900162,2020-08-19,UTA @ DEN,W,238,124,45,87,0.517,20,44,0.455,14,17,0.824,11,25,36,32,5,7,6,18,19.0
42019,1610612751,BKN,Brooklyn Nets,0041900112,2020-08-19,BKN @ TOR,L,240,99,33,85,0.388,14,41,0.341,19,27,0.704,7,39,46,25,3,6,17,25,-5.0
42019,1610612738,BOS,Boston Celtics,0041900122,2020-08-19,BOS vs. PHI,W,241,128,44,86,0.512,19,43,0.442,21,29,0.724,10,33,43,20,4,5,6,28,27.0
